trade_id,symbol,strategy_name,direction,signal_time,entry_time,entry_price,exit_time,exit_price,exit_reason,stop_loss,take_profit,holding_bars,risk_pips,pnl_gross_pips,spread_cost_pips,slippage_cost_pips,commission_pips,pnl_net_pips,pnl_r_multiple,regime,session,year,metadata
11,EURUSD,RANGE_TO_TREND_TFPB_V1,-1,2023-05-19 06:30:00+00:00,2023-05-19 06:45:00+00:00,1.07688,2023-05-19 07:30:00+00:00,1.0762528571428571,TP,1.0776671428571427,1.0761928571428572,4,7.371428571428568,7.471428571428351,0.8,0.4,0.7,5.571428571429371,0.755813953385948,STRONG_BEAR__NORMAL_VOL,ASIAN,2023,"{'transition_quality': 'STRONG', 'adx_delta': 19.379187595165835}"
12,EURUSD,RANGE_TO_TREND_TFPB_V1,-1,2023-05-23 11:45:00+00:00,2023-05-23 12:00:00+00:00,1.08027,2023-05-23 12:30:00+00:00,1.0789960714285713,TP,1.0817239285714286,1.0789360714285714,3,13.939285714285914,13.939285714286154,0.8,0.4,0.7,12.039285714287175,0.8636945938402578,STRONG_BEAR__HIGH_VOL,OVERLAP,2023,"{'transition_quality': 'STRONG', 'adx_delta': 10.43288841393678}"
13,EURUSD,RANGE_TO_TREND_TFPB_V1,-1,2023-05-24 01:00:00+00:00,2023-05-24 01:15:00+00:00,1.077,2023-05-24 05:15:00+00:00,1.0776142857142856,SL,1.0775542857142857,1.0765857142857143,17,4.84285714285699,-4.942857142857804,0.8,0.4,0.7,-6.842857142856784,-1.4129793507406532,STRONG_BEAR__CONTRACTION,ASIAN,2023,"{'transition_quality': 'STRONG', 'adx_delta': 15.599982545767215}"
14,EURUSD,RANGE_TO_TREND_TFPB_V1,1,2023-06-16 08:30:00+00:00,2023-06-16 08:45:00+00:00,1.0944,2023-06-16 09:15:00+00:00,1.0948514285714286,TP,1.0937885714285713,1.0949114285714285,3,5.614285714285382,5.7142857142844505,0.8,0.4,0.7,3.8142857142854707,0.6793893128560853,WEAK_BULL__LOW_VOL,LONDON,2023,"{'transition_quality': 'STRONG', 'adx_delta': 20.44570141320173}"
15,EURUSD,RANGE_TO_TREND_TFPB_V1,1,2023-06-22 10:15:00+00:00,2023-06-22 10:30:00+00:00,1.09917,2023-06-22 10:30:00+00:00,1.0998035714285714,TP,1.0983764285714288,1.0998635714285714,1,7.435714285713276,7.535714285713535,0.8,0.4,0.7,5.635714285714555,0.7579250719443182,STRONG_BULL__LOW_VOL,LONDON,2023,"{'transition_quality': 'MODERATE', 'adx_delta': 7.352046466042234}"
16,EURUSD,RANGE_TO_TREND_TFPB_V1,1,2023-06-22 10:30:00+00:00,2023-06-22 10:45:00+00:00,1.0998999999999999,2023-06-22 11:30:00+00:00,1.0989110714285715,SL,1.0989710714285714,1.1007089285714284,4,8.689285714284829,-8.689285714285067,0.8,0.4,0.7,-10.589285714284046,-1.2186600902830291,STRONG_BULL__LOW_VOL,LONDON,2023,"{'transition_quality': 'MODERATE', 'adx_delta': 7.263959919653052}"
17,EURUSD,RANGE_TO_TREND_TFPB_V1,-1,2023-06-26 12:45:00+00:00,2023-06-26 13:00:00+00:00,1.0896000000000001,2023-06-26 13:15:00+00:00,1.0907667857142858,SL,1.0907067857142858,1.0886132142857143,2,10.467857142856728,-10.467857142857362,0.8,0.4,0.7,-12.36785714285634,-1.1815080176284853,STRONG_BEAR__NORMAL_VOL,OVERLAP,2023,"{'transition_quality': 'STRONG', 'adx_delta': 18.76067184104437}"
18,EURUSD,RANGE_TO_TREND_TFPB_V1,1,2023-06-28 03:00:00+00:00,2023-06-28 03:15:00+00:00,1.09613,2023-06-28 03:30:00+00:00,1.09559,SL,1.09565,1.0964900000000002,2,4.1999999999999185,-4.20000000000087,0.8,0.4,0.7,-6.0999999999998495,-1.4523809520351398,WEAK_BULL__CONTRACTION,ASIAN,2023,"{'transition_quality': 'STRONG', 'adx_delta': 10.091930503598846}"
19,EURUSD,RANGE_TO_TREND_TFPB_V1,-1,2023-07-04 14:45:00+00:00,2023-07-04 15:00:00+00:00,1.0897700000000001,2023-07-04 17:15:00+00:00,1.0907417857142858,SL,1.0906817857142859,1.0889782142857143,10,8.517857142857036,-8.51785714285791,0.8,0.4,0.7,-10.417857142856889,-1.2230607965021,STRONG_BEAR__NORMAL_VOL,OVERLAP,2023,"{'transition_quality': 'STRONG', 'adx_delta': 17.399001925264947}"
20,EURUSD,RANGE_TO_TREND_TFPB_V1,-1,2023-07-19 16:15:00+00:00,2023-07-19 16:30:00+00:00,1.12133,2023-07-19 17:00:00+00:00,1.1203260714285712,TP,1.1225139285714285,1.1202660714285713,3,11.239285714285357,11.239285714286229,0.8,0.4,0.7,9.33928571428725,0.8309501111432626,STRONG_BEAR__NORMAL_VOL,NY_LATE,2023,"{'transition_quality': 'STRONG', 'adx_delta': 17.51405085938662}"
21,EURUSD,RANGE_TO_TREND_TFPB_V1,-1,2023-08-03 16:30:00+00:00,2023-08-03 16:45:00+00:00,1.09191,2023-08-03 17:15:00+00:00,1.0940699999999997,SL,1.0940099999999997,1.08993,3,20.399999999999228,-20.399999999998197,0.8,0.4,0.7,-22.299999999997176,-1.0931372548482785,WEAK_BEAR__HIGH_VOL,NY_LATE,2023,"{'transition_quality': 'STRONG', 'adx_delta': 23.176522866892892}"
22,EURUSD,RANGE_TO_TREND_TFPB_V1,1,2023-08-08 00:45:00+00:00,2023-08-08 01:00:00+00:00,1.10039,2023-08-08 03:00:00+00:00,1.0998328571428573,SL,1.0998928571428572,1.1007671428571428,9,4.371428571428898,-4.3714285714280265,0.8,0.4,0.7,-6.271428571427006,-1.4346405225471661,WEAK_BULL__CONTRACTION,ASIAN,2023,"{'transition_quality': 'MODERATE', 'adx_delta': 6.773086796478363}"
23,EURUSD,RANGE_TO_TREND_TFPB_V1,-1,2023-08-11 17:45:00+00:00,2023-08-11 18:00:00+00:00,1.09717,2023-08-11 19:45:00+00:00,1.0951064285714285,TP,1.0994135714285713,1.0950464285714285,8,21.83571428571388,21.83571428571396,0.8,0.4,0.7,19.93571428571498,0.9129865881165623,STRONG_BEAR__NORMAL_VOL,NY_LATE,2023,"{'transition_quality': 'MODERATE', 'adx_delta': 8.725394751043256}"
24,EURUSD,RANGE_TO_TREND_TFPB_V1,1,2023-08-30 15:00:00+00:00,2023-08-30 15:15:00+00:00,1.08864,2023-08-30 15:15:00+00:00,1.0897392857142858,TP,1.0873607142857145,1.0897992857142857,1,12.192857142856846,12.19285714285645,0.8,0.4,0.7,10.292857142857471,0.84417106027059,STRONG_BULL__NORMAL_VOL,OVERLAP,2023,"{'transition_quality': 'STRONG', 'adx_delta': 18.097856515975174}"
25,EURUSD,RANGE_TO_TREND_TFPB_V1,-1,2023-09-07 22:45:00+00:00,2023-09-07 23:00:00+00:00,1.06943,2023-09-08 03:00:00+00:00,1.0702639285714286,SL,1.0702039285714287,1.0687960714285716,17,7.039285714285438,-7.139285714286014,0.8,0.4,0.7,-9.039285714284993,-1.2841197359920566,STRONG_BEAR__CONTRACTION,NY_LATE,2023,"{'transition_quality': 'STRONG', 'adx_delta': 16.142194311771384}"
26,EURUSD,RANGE_TO_TREND_TFPB_V1,-1,2023-09-18 16:45:00+00:00,2023-09-18 17:00:00+00:00,1.0661800000000001,2023-09-18 17:30:00+00:00,1.067232857142857,SL,1.0671728571428571,1.0652871428571429,3,9.428571428571342,-9.328571428570687,0.8,0.4,0.7,-11.228571428569666,-1.1909090907826063,STRONG_BEAR__LOW_VOL,NY_LATE,2023,"{'transition_quality': 'STRONG', 'adx_delta': 12.124050601753575}"
27,EURUSD,RANGE_TO_TREND_TFPB_V1,1,2023-09-20 15:45:00+00:00,2023-09-20 16:00:00+00:00,1.06986,2023-09-20 16:00:00+00:00,1.0705117857142856,TP,1.0690482142857143,1.0705717857142856,1,7.617857142857327,7.717857142854889,0.8,0.4,0.7,5.817857142855909,0.763713080068343,STRONG_BULL__LOW_VOL,NY_LATE,2023,"{'transition_quality': 'STRONG', 'adx_delta': 24.007689087574086}"
28,EURUSD,RANGE_TO_TREND_TFPB_V1,1,2023-09-29 04:00:00+00:00,2023-09-29 04:15:00+00:00,1.05701,2023-09-29 04:45:00+00:00,1.0573507142857144,TP,1.0564292857142858,1.0574107142857143,3,4.907142857142888,4.607142857142588,0.8,0.4,0.7,2.707142857143608,0.551673944574772,WEAK_BULL__CONTRACTION,ASIAN,2023,"{'transition_quality': 'STRONG', 'adx_delta': 24.206533912059307}"
29,EURUSD,RANGE_TO_TREND_TFPB_V1,1,2023-10-06 10:15:00+00:00,2023-10-06 10:30:00+00:00,1.05439,2023-10-06 10:30:00+00:00,1.0549146428571428,TP,1.0536653571428571,1.0549746428571427,1,6.546428571428398,6.446428571427187,0.8,0.4,0.7,4.5464285714282076,0.6944899071497407,WEAK_BULL__LOW_VOL,LONDON,2023,"{'transition_quality': 'MODERATE', 'adx_delta': 6.71728419607226}"
30,EURUSD,RANGE_TO_TREND_TFPB_V1,1,2023-10-06 11:30:00+00:00,2023-10-06 11:45:00+00:00,1.05498,2023-10-06 13:00:00+00:00,1.0557307142857144,TP,1.0540292857142857,1.0557907142857144,6,8.807142857142505,8.707142857142802,0.8,0.4,0.7,6.807142857143822,0.7729115976414969,STRONG_BULL__NORMAL_VOL,LONDON,2023,"{'transition_quality': 'MODERATE', 'adx_delta': 9.055979469285514}"
31,EURUSD,RANGE_TO_TREND_TFPB_V1,1,2023-10-11 11:30:00+00:00,2023-10-11 11:45:00+00:00,1.06122,2023-10-11 15:30:00+00:00,1.0595742857142858,SL,1.0596342857142858,1.0626857142857145,16,15.257142857142652,-15.257142857143524,0.8,0.4,0.7,-17.157142857142503,-1.124531835132279,STRONG_BULL__HIGH_VOL,LONDON,2023,"{'transition_quality': 'MODERATE', 'adx_delta': 9.804870348720415}"
32,EURUSD,RANGE_TO_TREND_TFPB_V1,-1,2023-10-13 16:00:00+00:00,2023-10-13 16:15:00+00:00,1.05273,2023-10-13 17:00:00+00:00,1.0515225,TP,1.0541174999999998,1.0514625,4,13.27500000000013,13.27499999999926,0.8,0.4,0.7,11.37500000000028,0.8568738229109827,WEAK_BEAR__NORMAL_VOL,NY_LATE,2023,"{'transition_quality': 'STRONG', 'adx_delta': 23.358455754276786}"
33,EURUSD,RANGE_TO_TREND_TFPB_V1,-1,2023-10-13 20:45:00+00:00,2023-10-13 21:00:00+00:00,1.05045,2023-10-16 00:30:00+00:00,1.051784642857143,SL,1.0516446428571429,1.0493753571428572,15,11.346428571428914,-11.346428571428202,0.8,0.4,0.7,-14.046428571427981,-1.2379603398341477,STRONG_BEAR__NORMAL_VOL,NY_LATE,2023,"{'transition_quality': 'STRONG', 'adx_delta': 17.00737864503446}"
34,EURUSD,RANGE_TO_TREND_TFPB_V1,-1,2023-10-19 01:30:00+00:00,2023-10-19 01:45:00+00:00,1.05372,2023-10-19 03:15:00+00:00,1.0534371428571427,TP,1.054182857142857,1.0533771428571428,7,4.028571428572127,4.028571428571492,0.8,0.4,0.7,2.1285714285725126,0.5283687941952633,WEAK_BEAR__CONTRACTION,ASIAN,2023,"{'transition_quality': 'STRONG', 'adx_delta': 23.50210011209213}"
35,EURUSD,RANGE_TO_TREND_TFPB_V1,1,2023-10-23 02:15:00+00:00,2023-10-23 02:30:00+00:00,1.05924,2023-10-23 03:00:00+00:00,1.058714285714286,SL,1.058774285714286,1.0596057142857143,3,4.157142857142256,-4.057142857141205,0.8,0.4,0.7,-5.957142857140185,-1.4329896903765083,WEAK_BULL__CONTRACTION,ASIAN,2023,"{'transition_quality': 'MODERATE', 'adx_delta': 6.4820401514376655}"
36,EURUSD,RANGE_TO_TREND_TFPB_V1,-1,2023-10-26 18:00:00+00:00,2023-10-26 18:15:00+00:00,1.0538800000000001,2023-10-26 21:30:00+00:00,1.0558589285714286,SL,1.0557989285714287,1.0520810714285715,14,18.589285714285687,-18.58928571428553,0.8,0.4,0.7,-20.48928571428451,-1.10220941396562,STRONG_BEAR__HIGH_VOL,NY_LATE,2023,"{'transition_quality': 'STRONG', 'adx_delta': 17.33492342606717}"
37,EURUSD,RANGE_TO_TREND_TFPB_V1,-1,2023-12-06 03:45:00+00:00,2023-12-06 04:00:00+00:00,1.07914,2023-12-06 05:15:00+00:00,1.0799007142857142,SL,1.0798407142857143,1.0785592857142856,6,6.4071428571429605,-6.407142857143278,0.8,0.4,0.7,-8.307142857142257,-1.2965440354719966,STRONG_BEAR__CONTRACTION,ASIAN,2023,"{'transition_quality': 'STRONG', 'adx_delta': 17.602679328292126}"
38,EURUSD,RANGE_TO_TREND_TFPB_V1,-1,2023-12-06 17:15:00+00:00,2023-12-06 17:30:00+00:00,1.07875,2023-12-06 20:15:00+00:00,1.0774842857142857,TP,1.0801757142857142,1.0774242857142857,12,13.757142857143055,13.857142857143234,0.8,0.4,0.7,11.957142857144255,0.8691588784415832,WEAK_BEAR__NORMAL_VOL,NY_LATE,2023,"{'transition_quality': 'STRONG', 'adx_delta': 10.007805926342336}"
39,EURUSD,RANGE_TO_TREND_TFPB_V1,-1,2023-12-07 08:00:00+00:00,2023-12-07 08:15:00+00:00,1.07607,2023-12-07 08:30:00+00:00,1.0767028571428572,SL,1.0766428571428572,1.0756571428571426,2,4.928571428571837,-5.128571428572037,0.8,0.4,0.7,-7.028571428571017,-1.4260869562321863,STRONG_BEAR__LOW_VOL,LONDON,2023,"{'transition_quality': 'STRONG', 'adx_delta': 35.50856154862901}"
40,EURUSD,RANGE_TO_TREND_TFPB_V1,-1,2023-12-29 05:00:00+00:00,2023-12-29 05:15:00+00:00,1.1069,2023-12-29 07:00:00+00:00,1.1063782142857141,TP,1.1076017857142857,1.1063182142857142,8,6.417857142857554,6.417857142857475,0.8,0.4,0.7,4.517857142858495,0.7039510293840797,WEAK_BEAR__CONTRACTION,ASIAN,2023,"{'transition_quality': 'STRONG', 'adx_delta': 40.99147822162192}"
41,EURUSD,RANGE_TO_TREND_TFPB_V1,-1,2024-01-04 03:15:00+00:00,2024-01-04 03:30:00+00:00,1.09185,2024-01-04 05:15:00+00:00,1.0926553571428572,SL,1.0925953571428573,1.091204642857143,8,6.953571428571305,-6.853571428573346,0.8,0.4,0.7,-8.753571428572325,-1.2588597841026266,STRONG_BEAR__CONTRACTION,ASIAN,2024,"{'transition_quality': 'STRONG', 'adx_delta': 14.931677161314722}"
42,EURUSD,RANGE_TO_TREND_TFPB_V1,-1,2024-01-10 09:45:00+00:00,2024-01-10 10:00:00+00:00,1.09257,2024-01-10 10:15:00+00:00,1.0935535714285713,SL,1.0934935714285714,1.0917664285714286,2,8.635714285714476,-8.63571428571408,0.8,0.4,0.7,-10.535714285713059,-1.2200165424557432,STRONG_BEAR__LOW_VOL,LONDON,2024,"{'transition_quality': 'MODERATE', 'adx_delta': 8.837210369391865}"
43,EURUSD,RANGE_TO_TREND_TFPB_V1,-1,2024-01-29 20:00:00+00:00,2024-01-29 20:15:00+00:00,1.08097,2024-01-29 21:30:00+00:00,1.0819482142857142,SL,1.0818882142857142,1.0801717857142856,6,8.58214285714222,-8.582142857143094,0.8,0.4,0.7,-10.482142857142073,-1.2213899291127794,WEAK_BEAR__LOW_VOL,NY_LATE,2024,"{'transition_quality': 'STRONG', 'adx_delta': 16.381791766260775}"
44,EURUSD,RANGE_TO_TREND_TFPB_V1,1,2024-01-31 17:45:00+00:00,2024-01-31 18:00:00+00:00,1.08618,2024-01-31 19:15:00+00:00,1.0842610714285714,SL,1.0843210714285714,1.0879189285714286,6,17.989285714285565,-17.98928571428604,0.8,0.4,0.7,-19.88928571428502,-1.1056184236033906,STRONG_BULL__HIGH_VOL,NY_LATE,2024,"{'transition_quality': 'STRONG', 'adx_delta': 35.523154546222756}"
45,EURUSD,RANGE_TO_TREND_TFPB_V1,1,2024-02-02 10:45:00+00:00,2024-02-02 11:00:00+00:00,1.08799,2024-02-02 11:15:00+00:00,1.0888503571428572,TP,1.086949642857143,1.088910357142857,2,9.80357142857118,9.803571428570468,0.8,0.4,0.7,7.903571428571488,0.8061930782420177,STRONG_BULL__LOW_VOL,LONDON,2024,"{'transition_quality': 'MODERATE', 'adx_delta': 9.308334092430755}"
46,EURUSD,RANGE_TO_TREND_TFPB_V1,1,2024-02-07 16:30:00+00:00,2024-02-07 16:45:00+00:00,1.07755,2024-02-07 17:00:00+00:00,1.0763757142857144,SL,1.0764357142857144,1.0785442857142857,2,10.542857142856981,-10.542857142856743,0.8,0.4,0.7,-12.442857142855722,-1.1802168020559602,STRONG_BULL__LOW_VOL,NY_LATE,2024,"{'transition_quality': 'STRONG', 'adx_delta': 18.608164505696493}"
47,EURUSD,RANGE_TO_TREND_TFPB_V1,-1,2024-02-12 23:00:00+00:00,2024-02-12 23:15:00+00:00,1.0771600000000001,2024-02-13 00:00:00+00:00,1.0766889285714283,TP,1.0778610714285715,1.0765989285714284,4,6.310714285714471,6.210714285717067,0.8,0.4,0.7,4.010714285718342,0.6355404639633003,STRONG_BEAR__CONTRACTION,NY_LATE,2024,"{'transition_quality': 'MODERATE', 'adx_delta': 9.929379381226362}"
48,EURUSD,RANGE_TO_TREND_TFPB_V1,-1,2024-02-14 09:45:00+00:00,2024-02-14 10:00:00+00:00,1.0707,2024-02-14 10:00:00+00:00,1.0701696428571428,TP,1.071410357142857,1.0701096428571428,1,6.503571428571211,6.503571428571053,0.8,0.4,0.7,4.6035714285720735,0.7078528280077017,WEAK_BEAR__LOW_VOL,LONDON,2024,"{'transition_quality': 'STRONG', 'adx_delta': 17.05836291329338}"
49,EURUSD,RANGE_TO_TREND_TFPB_V1,1,2024-02-27 02:15:00+00:00,2024-02-27 02:30:00+00:00,1.0849799999999998,2024-02-27 03:00:00+00:00,1.0844960714285714,SL,1.0845560714285714,1.0853039285714285,3,3.7392857142861833,-3.6392857142852897,0.8,0.4,0.7,-5.5392857142842695,-1.4813753577694515,WEAK_BULL__CONTRACTION,ASIAN,2024,"{'transition_quality': 'MODERATE', 'adx_delta': 8.27737221645101}"
50,EURUSD,RANGE_TO_TREND_TFPB_V1,1,2024-02-29 16:30:00+00:00,2024-02-29 16:45:00+00:00,1.0844099999999999,2024-02-29 17:00:00+00:00,1.0855082142857142,TP,1.0831317857142857,1.0855682142857142,2,12.182142857142013,12.182142857142253,0.8,0.4,0.7,10.282142857143274,0.8440340075532062,STRONG_BULL__HIGH_VOL,NY_LATE,2024,"{'transition_quality': 'STRONG', 'adx_delta': 14.677984669759939}"
51,EURUSD,RANGE_TO_TREND_TFPB_V1,1,2024-03-04 09:30:00+00:00,2024-03-04 09:45:00+00:00,1.0849799999999998,2024-03-04 09:45:00+00:00,1.0853175,TP,1.0844624999999999,1.0853774999999999,1,4.575000000000472,4.574999999999996,0.8,0.4,0.7,2.675000000001016,0.5846994534242712,STRONG_BULL__LOW_VOL,LONDON,2024,"{'transition_quality': 'STRONG', 'adx_delta': 11.669305776399051}"
52,EURUSD,RANGE_TO_TREND_TFPB_V1,1,2024-03-04 11:00:00+00:00,2024-03-04 11:15:00+00:00,1.0846799999999999,2024-03-04 12:30:00+00:00,1.0853517857142858,TP,1.083828214285714,1.0854117857142858,6,7.917857142857627,7.91785714285842,0.8,0.4,0.7,6.01785714285944,0.7600360847035319,STRONG_BULL__LOW_VOL,LONDON,2024,"{'transition_quality': 'WEAK', 'adx_delta': 5.936066063330106}"
53,EURUSD,RANGE_TO_TREND_TFPB_V1,-1,2024-03-12 00:00:00+00:00,2024-03-12 00:15:00+00:00,1.09241,2024-03-12 01:30:00+00:00,1.0929832142857143,SL,1.0929232142857144,1.0920167857142857,6,4.532142857142572,-4.5321428571432065,0.8,0.4,0.7,-6.432142857142186,-1.4192277380634686,STRONG_BEAR__CONTRACTION,ASIAN,2024,"{'transition_quality': 'STRONG', 'adx_delta': 15.51102375817453}"
54,EURUSD,RANGE_TO_TREND_TFPB_V1,-1,2024-03-22 01:45:00+00:00,2024-03-22 02:00:00+00:00,1.08608,2024-03-22 02:15:00+00:00,1.0864924999999999,SL,1.0864325,1.0858474999999999,2,2.9249999999998915,-2.9250000000002885,0.8,0.4,0.7,-4.824999999999268,-1.649572649008504,STRONG_BEAR__CONTRACTION,ASIAN,2024,"{'transition_quality': 'STRONG', 'adx_delta': 10.238016945364294}"
55,EURUSD,RANGE_TO_TREND_TFPB_V1,1,2024-03-26 03:45:00+00:00,2024-03-26 04:00:00+00:00,1.0840999999999998,2024-03-26 04:30:00+00:00,1.0843239285714286,TP,1.0836960714285713,1.0843839285714285,3,3.4392857142851687,3.4392857142862,0.8,0.4,0.7,1.5392857142872203,0.4475597091123295,STRONG_BULL__LOW_VOL,ASIAN,2024,"{'transition_quality': 'STRONG', 'adx_delta': 29.64724447049175}"
56,EURUSD,RANGE_TO_TREND_TFPB_V1,1,2024-04-18 08:15:00+00:00,2024-04-18 08:30:00+00:00,1.06798,2024-04-18 09:00:00+00:00,1.0683732142857143,TP,1.0674067857142857,1.0684332142857143,3,5.132142857142457,5.132142857142696,0.8,0.4,0.7,3.2321428571437165,0.6297842726680386,STRONG_BULL__LOW_VOL,LONDON,2024,"{'transition_quality': 'STRONG', 'adx_delta': 16.96127401556319}"
57,EURUSD,RANGE_TO_TREND_TFPB_V1,1,2024-04-25 00:45:00+00:00,2024-04-25 01:00:00+00:00,1.069585,2024-04-25 03:00:00+00:00,1.0701867857142857,TP,1.0690532142857143,1.0702467857142857,9,5.967857142857223,7.267857142856382,0.9,0.4,0.7,5.317857142857075,0.8910831835729848,STRONG_BULL__CONTRACTION,ASIAN,2024,"{'transition_quality': 'MODERATE', 'adx_delta': 9.687722447202644}"
58,EURUSD,RANGE_TO_TREND_TFPB_V1,1,2024-04-29 21:15:00+00:00,2024-04-29 21:30:00+00:00,1.0721,2024-04-30 03:00:00+00:00,1.0712803571428573,SL,1.0713403571428572,1.072739642857143,23,6.996428571428966,-6.99642857142857,0.8,0.4,0.7,-8.896428571427549,-1.271567125902774,STRONG_BULL__CONTRACTION,NY_LATE,2024,"{'transition_quality': 'STRONG', 'adx_delta': 29.26790921363794}"
59,EURUSD,RANGE_TO_TREND_TFPB_V1,1,2024-05-06 09:30:00+00:00,2024-05-06 09:45:00+00:00,1.07646,2024-05-06 10:15:00+00:00,1.0767839285714287,TP,1.0759760714285715,1.0768439285714286,3,4.339285714286069,4.43928571428609,0.8,0.4,0.7,2.53928571428711,0.5851851850506015,WEAK_BULL__LOW_VOL,LONDON,2024,"{'transition_quality': 'STRONG', 'adx_delta': 14.078849213030326}"
60,EURUSD,RANGE_TO_TREND_TFPB_V1,1,2024-05-14 15:30:00+00:00,2024-05-14 15:45:00+00:00,1.08055,2024-05-14 16:00:00+00:00,1.0814382142857142,TP,1.0795417857142857,1.0814982142857141,2,9.782142857142944,10.082142857141818,0.8,0.4,0.7,8.18214285714284,0.8364366556282484,WEAK_BULL__HIGH_VOL,OVERLAP,2024,"{'transition_quality': 'STRONG', 'adx_delta': 11.34604706854914}"
