position_id,symbol,direction,entry_time,entry_price,stop_loss,take_profit,lot_size,risk_pips,risk_usd,spread_paid_pips,commission_paid_usd,slippage_paid_pips,max_favorable_pips,max_adverse_pips,holding_bars,is_open,exit_time,exit_price,exit_reason,gross_pnl_pips,net_pnl_pips,net_pnl_usd,pnl_r_multiple
POS_EURUSD_202309201600,EURUSD,1,2023-09-20 16:00:00+00:00,1.0698800000000002,1.0690482142857143,1.0713335714285714,13.15,8.31785714285882,1093.424942948378,0.8,7.0,0.2,15.299999999998093,1.6000000000016001,3,False,2023-09-20 16:30:00+00:00,1.0713335714285714,TAKE_PROFIT,14.535714285712764,12.835714285712765,1687.3204141188332,1.5431515670102047
POS_EURUSD_202310061030,EURUSD,1,2023-10-06 10:30:00+00:00,1.05441,1.0536653571428571,1.0556292857142857,14.91,7.446428571429298,1110.2981470895663,0.8,7.0,0.2,13.399999999998968,1.900000000001345,9,False,2023-10-06 12:30:00+00:00,1.0556292857142857,TAKE_PROFIT,12.19285714285645,10.492857142856451,1564.5352305566153,1.4091127096426705
POS_EURUSD_202310111145,EURUSD,1,2023-10-11 11:45:00+00:00,1.0612400000000002,1.0596342857142858,1.0642114285714286,7.01,16.057142857144324,1125.9434993951324,0.8,7.0,0.2,2.3999999999979593,31.500000000002082,16,False,2023-10-11 15:30:00+00:00,1.0596342857142858,STOP_LOSS,-16.057142857144324,-17.757142857144324,-1245.1492612642144,-1.1058718860521157
POS_EURUSD_202310131615,EURUSD,-1,2023-10-13 16:15:00+00:00,1.05279,1.0541174999999998,1.0501349999999998,8.39,13.27499999999926,1113.4920067824903,0.8,7.0,0.2,28.399999999999537,1.900000000001345,7,False,2023-10-13 17:45:00+00:00,1.0501349999999998,TAKE_PROFIT,26.55000000000074,24.85000000000074,2084.38993344353,1.8719397362056638
POS_EURUSD_202310132100,EURUSD,-1,2023-10-13 21:00:00+00:00,1.05051,1.0516446428571429,1.0482407142857142,10.0,11.346428571428202,1134.3359061169256,0.8,7.0,0.2,2.80000000000058,14.499999999999513,15,False,2023-10-16 00:30:00+00:00,1.0516446428571429,STOP_LOSS,-11.346428571428202,-13.046428571428201,-1304.2899164872347,-1.1498268806037342
POS_EURUSD_202310261815,EURUSD,-1,2023-10-26 18:15:00+00:00,1.05394,1.0557989285714287,1.050222142857143,6.03,18.58928571428553,1121.2930069520532,0.8,7.0,0.2,14.500000000001734,25.0999999999979,14,False,2023-10-26 21:30:00+00:00,1.0557989285714287,STOP_LOSS,-18.58928571428553,-20.28928571428553,-1223.8358447938417,-1.0914505282794233
POS_EURUSD_202312061730,EURUSD,-1,2023-12-06 17:30:00+00:00,1.07881,1.0801757142857142,1.0760485714285715,8.12,13.657142857141924,1109.0546485041148,0.8,7.0,0.2,29.399999999999427,12.199999999999989,21,False,2023-12-06 22:30:00+00:00,1.0760485714285715,TAKE_PROFIT,27.614285714285813,25.914285714285814,2104.4195943925733,1.8974895396101534
POS_EURUSD_202312070815,EURUSD,-1,2023-12-07 08:15:00+00:00,1.07613,1.0766428571428572,1.0751642857142856,22.04,5.128571428572037,1130.0988444480406,0.8,7.0,0.2,0.2999999999997449,5.599999999998939,2,False,2023-12-07 08:30:00+00:00,1.0766428571428572,STOP_LOSS,-5.128571428572037,-6.828571428572038,-1504.6998538741461,-1.3314763228601185
POS_EURUSD_202401101000,EURUSD,-1,2024-01-10 10:00:00+00:00,1.09263,1.0934935714285714,1.0909028571428572,12.91,8.63571428571408,1115.0518459092991,0.8,7.0,0.2,3.5000000000007248,15.799999999999148,2,False,2024-01-10 10:15:00+00:00,1.0934935714285714,STOP_LOSS,-8.63571428571408,-10.33571428571408,-1334.5575027658592,-1.1968569063957366
POS_EURUSD_202401292015,EURUSD,-1,2024-01-29 20:15:00+00:00,1.08103,1.0818882142857142,1.0793135714285715,12.84,8.582142857143094,1101.7062708816404,0.8,7.0,0.2,1.1999999999989797,9.700000000001374,6,False,2024-01-29 21:30:00+00:00,1.0818882142857142,STOP_LOSS,-8.582142857143094,-10.282142857143093,-1319.938557427651,-1.198085726036006
POS_EURUSD_202401311800,EURUSD,1,2024-01-31 18:00:00+00:00,1.0862,1.0843210714285714,1.0897178571428572,5.79,18.78928571428684,1088.506885307364,0.8,7.0,0.2,5.999999999999339,20.299999999999763,6,False,2024-01-31 19:15:00+00:00,1.0843210714285714,STOP_LOSS,-18.78928571428684,-20.48928571428684,-1186.9918267774108,-1.0904770955511571
POS_EURUSD_202402021100,EURUSD,1,2024-02-02 11:00:00+00:00,1.0880100000000001,1.086949642857143,1.0898907142857144,10.15,10.603571428571268,1076.6369670395898,0.8,7.0,0.2,17.499999999999183,69.20000000000037,19,False,2024-02-02 15:30:00+00:00,1.086949642857143,STOP_LOSS,-10.603571428571268,-12.303571428571267,-1249.247002728732,-1.1603233410828955
POS_EURUSD_202402071645,EURUSD,1,2024-02-07 16:45:00+00:00,1.0775700000000001,1.0764357142857144,1.0795985714285714,9.38,11.342857142857543,1064.1444970123025,0.8,7.0,0.2,0.7999999999985796,11.500000000002064,2,False,2024-02-07 17:00:00+00:00,1.0764357142857144,STOP_LOSS,-11.342857142857543,-13.042857142857542,-1223.6321482198657,-1.1498740553142375
POS_EURUSD_202402141000,EURUSD,-1,2024-02-14 10:00:00+00:00,1.07076,1.071410357142857,1.0694592857142857,16.17,6.503571428571053,1051.9081755301038,0.8,7.0,0.2,13.099999999999223,0.8000000000008001,3,False,2024-02-14 10:30:00+00:00,1.0694592857142857,TAKE_PROFIT,13.007142857142107,11.307142857142107,1828.852983644262,1.7386051617315559
POS_EURUSD_202402291645,EURUSD,1,2024-02-29 16:45:00+00:00,1.08443,1.0831317857142857,1.0867864285714284,8.24,12.982142857143053,1070.1967053665464,0.8,7.0,0.2,11.699999999998933,25.299999999999212,5,False,2024-02-29 17:45:00+00:00,1.0831317857142857,STOP_LOSS,-12.982142857143053,-14.682142857143052,-1210.3380069939394,-1.1309491058276002
POS_EURUSD_202403040945,EURUSD,1,2024-03-04 09:45:00+00:00,1.085,1.0844624999999999,1.0858349999999999,19.69,5.375000000000796,1058.093325296607,0.8,7.0,0.2,8.00000000000134,10.200000000000209,3,False,2024-03-04 10:15:00+00:00,1.0844624999999999,STOP_LOSS,-5.375000000000796,-7.075000000000796,-1392.746097689392,-1.316279069522506
POS_EURUSD_202403041115,EURUSD,1,2024-03-04 11:15:00+00:00,1.0847,1.083828214285714,1.0862035714285714,11.98,8.71785714285922,1044.165864319713,0.8,7.0,0.2,16.499999999999293,6.999999999999229,25,False,2024-03-04 17:15:00+00:00,1.0862035714285714,TAKE_PROFIT,15.03571428571382,13.33571428571382,1597.2615063177016,1.5297009420609027
POS_EURUSD_202404180830,EURUSD,1,2024-04-18 08:30:00+00:00,1.068,1.0674067857142857,1.0689464285714285,17.87,5.932142857143496,1060.1384793828902,0.8,7.0,0.2,9.999999999998899,0.9000000000014552,4,False,2024-04-18 09:15:00+00:00,1.0689464285714285,TAKE_PROFIT,9.464285714284593,7.764285714284592,1387.5623442440121,1.3088500900860767
POS_EURUSD_202405060945,EURUSD,1,2024-05-06 09:45:00+00:00,1.07648,1.0759760714285715,1.0772778571428574,21.31,5.03928571428558,1074.0141028253302,0.8,7.0,0.2,4.699999999999704,7.100000000002105,6,False,2024-05-06 11:00:00+00:00,1.0759760714285715,STOP_LOSS,-5.03928571428558,-6.73928571428558,-1436.3321131319906,-1.3373493973249857
POS_EURUSD_202405141545,EURUSD,1,2024-05-14 15:45:00+00:00,1.08057,1.0795417857142857,1.0824764285714286,10.31,10.282142857143128,1059.6507816940102,0.8,7.0,0.2,19.899999999999363,5.699999999999594,9,False,2024-05-14 17:45:00+00:00,1.0824764285714286,TAKE_PROFIT,19.06428571428531,17.364285714285312,1789.5179229228752,1.6887808265116016
POS_EURUSD_202405300945,EURUSD,-1,2024-05-30 09:45:00+00:00,1.07937,1.0798132142857144,1.0784535714285715,24.31,4.432142857144772,1077.5459609232391,0.8,7.0,0.2,3.1999999999987594,7.500000000000284,2,False,2024-05-30 10:00:00+00:00,1.0798132142857144,STOP_LOSS,-4.432142857144772,-6.132142857144772,-1490.8512606668346,-1.3835616435232854
POS_EURUSD_202406070715,EURUSD,1,2024-06-07 07:15:00+00:00,1.08956,1.089110357142857,1.0902192857142858,23.63,4.496428571429956,1062.6374483165707,0.8,7.0,0.2,1.2999999999996348,4.60000000000127,6,False,2024-06-07 08:30:00+00:00,1.089110357142857,STOP_LOSS,-4.496428571429956,-6.196428571429956,-1464.3971186807494,-1.3780778392486035
POS_EURUSD_202406191615,EURUSD,1,2024-06-19 16:15:00+00:00,1.07474,1.0738032142857143,1.0764035714285713,11.19,9.367857142856817,1047.9934771297633,0.8,7.0,0.2,3.5000000000007248,11.099999999999444,32,False,2024-06-20 00:00:00+00:00,1.0738032142857143,STOP_LOSS,-9.367857142856817,-11.067857142856816,-1238.1745273650265,-1.1814715972814351
POS_EURUSD_202407091815,EURUSD,-1,2024-07-09 18:15:00+00:00,1.08061,1.0815789285714286,1.078612142857143,10.69,9.689285714284956,1035.611731856113,0.8,7.0,0.2,0.6000000000017103,10.099999999999554,4,False,2024-07-09 19:00:00+00:00,1.0815789285714286,STOP_LOSS,-9.689285714284956,-11.389285714284956,-1217.3113942308646,-1.175451529550649
POS_EURUSD_202407101715,EURUSD,1,2024-07-10 17:15:00+00:00,1.0823800000000001,1.0817214285714285,1.0834571428571431,15.54,6.585714285716193,1023.4386179138043,0.8,7.0,0.2,9.199999999998099,6.40000000000196,32,False,2024-07-11 01:00:00+00:00,1.08325,TIME_LIMIT_32,8.699999999999264,6.999999999999264,1087.8197889401708,1.0629067243501151
POS_EURUSD_202408071915,EURUSD,1,2024-08-07 19:15:00+00:00,1.0926900000000002,1.0916960714285715,1.0944378571428572,10.41,9.939285714286594,1034.3168158032058,0.8,7.0,0.2,0.09999999999843467,12.100000000001554,20,False,2024-08-08 00:00:00+00:00,1.0916960714285715,STOP_LOSS,-9.939285714286594,-11.639285714286594,-1211.2247583052322,-1.1710384476004552
POS_EURUSD_202409051015,EURUSD,1,2024-09-05 10:15:00+00:00,1.1086500000000001,1.1081189285714286,1.109472142857143,19.25,5.310714285715612,1022.2045682201534,0.8,7.0,0.2,3.5999999999991594,5.800000000000249,1,False,2024-09-05 10:15:00+00:00,1.1081189285714286,STOP_LOSS,-5.310714285715612,-7.010714285715612,-1349.4200181830547,-1.3201075989443518
POS_EURUSD_202409051045,EURUSD,1,2024-09-05 10:45:00+00:00,1.10837,1.1076957142857145,1.1094185714285716,14.96,6.742857142856273,1008.7103680383229,0.8,7.0,0.2,10.499999999999954,2.100000000000435,2,False,2024-09-05 11:00:00+00:00,1.1094185714285716,TAKE_PROFIT,10.485714285715098,8.785714285715098,1314.3154157875083,1.3029661015019673
POS_EURUSD_202409061545,EURUSD,1,2024-09-06 15:45:00+00:00,1.11349,1.1119314285714286,1.116367142857143,6.56,15.585714285715202,1021.853522196198,0.8,7.0,0.2,0.8999999999992347,17.20000000000166,1,False,2024-09-06 15:45:00+00:00,1.1119314285714286,STOP_LOSS,-15.585714285715202,-17.2857142857152,-1133.3114223446935,-1.1090742437418495
POS_EURUSD_202410091415,EURUSD,-1,2024-10-09 14:15:00+00:00,1.09639,1.0971185714285714,1.0949328571428572,13.87,7.285714285714118,1010.5204079727512,0.8,7.0,0.2,17.599999999999838,2.80000000000058,9,False,2024-10-09 16:15:00+00:00,1.0949328571428572,TAKE_PROFIT,14.571428571428235,12.871428571428236,1785.2527205068204,1.7666666664241777
POS_EURUSD_202410251215,EURUSD,1,2024-10-25 12:15:00+00:00,1.08261,1.0817464285714284,1.0841571428571428,11.91,8.6357142857163,1028.3729351778193,0.8,7.0,0.2,12.999999999998568,15.400000000000968,26,False,2024-10-25 18:30:00+00:00,1.0817464285714284,STOP_LOSS,-8.6357142857163,-10.3357142857163,-1230.815249817976,-1.196856906395686
POS_EURUSD_202410311345,EURUSD,1,2024-10-31 13:45:00+00:00,1.0866,1.0856296428571428,1.0883007142857142,10.47,9.703571428572033,1016.0647826796396,0.8,7.0,0.2,19.700000000000273,1.8999999999991246,4,False,2024-10-31 14:30:00+00:00,1.0883007142857142,TAKE_PROFIT,17.007142857141666,15.307142857141667,1602.8169518275806,1.5774751562597373
POS_EURUSD_202412061100,EURUSD,1,2024-12-06 11:00:00+00:00,1.05826,1.0573114285714285,1.0599471428571428,10.88,9.485714285715208,1032.0929521979156,0.8,7.0,0.2,0.8000000000008001,11.399999999999189,3,False,2024-12-06 11:30:00+00:00,1.0573114285714285,STOP_LOSS,-9.485714285715208,-11.185714285715207,-1217.0614179002434,-1.179216867345547
POS_EURUSD_202412061145,EURUSD,1,2024-12-06 11:45:00+00:00,1.05797,1.0568089285714286,1.0600521428571428,8.78,11.610714285714696,1019.922338018913,0.8,7.0,0.2,49.89999999999828,8.300000000001084,16,False,2024-12-06 15:30:00+00:00,1.0600521428571428,TAKE_PROFIT,20.821428571426992,19.121428571426993,1679.6875414587216,1.6468778835860483
POS_EURUSD_202412262000,EURUSD,1,2024-12-26 20:00:00+00:00,1.0412400000000002,1.0401449999999999,1.04316,9.47,10.950000000002902,1036.7192134335003,0.8,7.0,0.2,17.499999999999183,0.8000000000008001,32,False,2024-12-27 03:45:00+00:00,1.0413000000000001,TIME_LIMIT_32,0.5999999999994898,-1.1000000000005101,-104.14530910255084,-0.10045662099541205
POS_EURUSD_202501090930,EURUSD,-1,2025-01-09 09:30:00+00:00,1.03034,1.0311235714285714,1.028712857142857,13.22,7.83571428571328,1035.6777603424748,0.8,7.0,0.2,19.800000000000928,0.1999999999990898,3,False,2025-01-09 10:00:00+00:00,1.028712857142857,TAKE_PROFIT,16.27142857143049,14.571428571430491,1925.9641119686082,1.859617137411289
POS_EURUSD_202501141145,EURUSD,1,2025-01-14 11:45:00+00:00,1.02631,1.024792142857143,1.0290157142857144,6.95,15.178571428571264,1054.937401462161,0.8,7.0,0.2,1.8999999999991246,21.100000000000563,10,False,2025-01-14 14:00:00+00:00,1.024792142857143,STOP_LOSS,-15.178571428571264,-16.878571428571263,-1173.0903903486383,-1.11199999992674
POS_EURUSD_202502111000,EURUSD,-1,2025-02-11 10:00:00+00:00,1.03032,1.030857857142857,1.0292442857142856,19.4,5.378571428571455,1043.2064975586745,0.8,7.0,0.2,3.4000000000000696,5.5000000000005045,2,False,2025-02-11 10:15:00+00:00,1.030857857142857,STOP_LOSS,-5.378571428571455,-7.078571428571455,-1372.931791352503,-1.3160690568602247
POS_EURUSD_202503040900,EURUSD,1,2025-03-04 09:00:00+00:00,1.0487600000000001,1.0477075,1.0504749999999998,9.78,10.525000000001228,1029.4771796451496,0.8,7.0,0.2,29.69999999999917,6.500000000000394,6,False,2025-03-04 10:15:00+00:00,1.0504749999999998,TAKE_PROFIT,17.14999999999689,15.44999999999689,1511.2040307839716,1.467933491546523
POS_EURUSD_202503061045,EURUSD,1,2025-03-06 10:45:00+00:00,1.0809900000000001,1.0789607142857143,1.0847785714285714,5.15,20.292857142858445,1044.5892199529894,0.8,7.0,0.2,7.099999999999884,23.600000000001398,3,False,2025-03-06 11:15:00+00:00,1.0789607142857143,STOP_LOSS,-20.292857142858445,-21.992857142858444,-1132.0979261093785,-1.0837733192003718
POS_EURUSD_202503101700,EURUSD,1,2025-03-10 17:00:00+00:00,1.0846200000000001,1.0829710714285714,1.0876478571428572,6.27,16.489285714287316,1033.2682406918957,0.8,7.0,0.2,1.9999999999997797,18.300000000002203,2,False,2025-03-10 17:15:00+00:00,1.0829710714285714,STOP_LOSS,-16.489285714287316,-18.189285714287315,-1139.7953540230958,-1.1030972492291717
POS_EURUSD_202503121330,EURUSD,1,2025-03-12 13:30:00+00:00,1.09122,1.0898150000000002,1.09382,7.27,14.049999999998786,1021.8702871516647,0.8,7.0,0.2,0.7999999999985796,19.800000000000928,3,False,2025-03-12 14:00:00+00:00,1.0898150000000002,STOP_LOSS,-14.049999999998786,-15.749999999998785,-1145.512955266431,-1.1209964412013629
POS_EURUSD_202503121915,EURUSD,1,2025-03-12 19:15:00+00:00,1.09091,1.089196785714286,1.0941564285714287,5.9,17.132142857141375,1010.4151575990004,0.8,7.0,0.2,5.1000000000001044,29.300000000000992,6,False,2025-03-12 20:30:00+00:00,1.089196785714286,STOP_LOSS,-17.132142857141375,-18.832142857141374,-1110.6773245171107,-1.099228684530385
POS_EURUSD_202503130930,EURUSD,-1,2025-03-13 09:30:00+00:00,1.08756,1.0885739285714287,1.0854721428571428,9.86,10.139285714285684,999.3083843538293,0.8,7.0,0.2,30.90000000000037,9.999999999998899,18,False,2025-03-13 13:45:00+00:00,1.0854721428571428,TAKE_PROFIT,20.87857142857308,19.17857142857308,1890.2028966013681,1.8915110952697622
POS_EURUSD_202504020930,EURUSD,-1,2025-04-02 09:30:00+00:00,1.07921,1.0797435714285715,1.0780528571428571,19.08,5.3357142857146656,1018.210413319843,0.8,7.0,0.2,12.499999999999734,2.100000000000435,4,False,2025-04-02 10:15:00+00:00,1.0780528571428571,TAKE_PROFIT,11.571428571428566,9.871428571428567,1883.757417595979,1.8500669340574185
POS_EURUSD_202504181015,EURUSD,1,2025-04-18 10:15:00+00:00,1.1372900000000001,1.1363210714285714,1.1390178571428573,10.7,9.689285714287177,1037.0479874958028,0.8,7.0,0.2,23.799999999998267,6.6000000000010495,31,False,2025-04-18 17:45:00+00:00,1.1390178571428573,TAKE_PROFIT,17.2785714285717,15.5785714285717,1667.3805090266203,1.60781422762596
POS_EURUSD_202505071045,EURUSD,1,2025-05-07 10:45:00+00:00,1.13606,1.1347014285714285,1.1385071428571427,7.76,13.585714285715422,1053.7217925860691,0.8,7.0,0.2,12.799999999999478,13.900000000000023,6,False,2025-05-07 12:00:00+00:00,1.1347014285714285,STOP_LOSS,-13.585714285715422,-15.285714285715422,-1185.5755183849558,-1.125131440506026
POS_EURUSD_202505120945,EURUSD,-1,2025-05-12 09:45:00+00:00,1.12173,1.1228753571428571,1.1194392857142856,9.1,11.453571428572396,1041.8660374022195,0.8,7.0,0.2,60.99999999999994,5.1000000000001044,2,False,2025-05-12 10:00:00+00:00,1.1194392857142856,TAKE_PROFIT,22.90714285714257,21.20714285714257,1929.0927750401086,1.8515746802248139
POS_EURUSD_202505140845,EURUSD,1,2025-05-14 08:45:00+00:00,1.119,1.117950357142857,1.1208592857142856,10.11,10.496428571429295,1061.1569651526206,0.8,7.0,0.2,26.100000000000012,10.300000000000864,9,False,2025-05-14 10:45:00+00:00,1.1208592857142856,TAKE_PROFIT,18.59285714285619,16.89285714285619,1707.8164153430002,1.6093909491489546
POS_EURUSD_202505211845,EURUSD,1,2025-05-21 18:45:00+00:00,1.13399,1.1321432142857142,1.1374435714285713,5.84,18.4678571428587,1078.2351293060506,0.8,7.0,0.2,22.400000000000198,22.200000000001108,17,False,2025-05-21 22:45:00+00:00,1.1321432142857142,STOP_LOSS,-18.4678571428587,-20.1678571428587,-1177.4886433690826,-1.092051827440376
POS_EURUSD_202506231115,EURUSD,-1,2025-06-23 11:15:00+00:00,1.14943,1.150917857142857,1.1465142857142858,7.17,14.878571428571519,1066.4602428723597,0.8,7.0,0.2,37.00000000000036,3.4000000000000696,4,False,2025-06-23 12:00:00+00:00,1.1465142857142858,TAKE_PROFIT,29.157142857141327,27.457142857141328,1968.0620131183719,1.845415266318485
POS_EURUSD_202506241015,EURUSD,1,2025-06-24 10:15:00+00:00,1.16086,1.1594860714285715,1.163397857142857,7.91,13.739285714284843,1086.1408630035435,0.8,7.0,0.2,1.40000000000029,27.099999999999902,2,False,2025-06-24 10:30:00+00:00,1.1594860714285715,STOP_LOSS,-13.739285714284843,-15.439285714284843,-1220.5320900500656,-1.1237327787068845
POS_EURUSD_202506241545,EURUSD,1,2025-06-24 15:45:00+00:00,1.1606400000000001,1.1592925,1.163095,7.97,13.47500000000057,1073.9355421030427,0.8,7.0,0.2,0.0,16.900000000001913,2,False,2025-06-24 16:00:00+00:00,1.1592925,STOP_LOSS,-13.47500000000057,-15.17500000000057,-1209.4227718147808,-1.126159554647404
POS_EURUSD_202506301200,EURUSD,1,2025-06-30 12:00:00+00:00,1.17294,1.1713546428571429,1.1759607142857142,6.7,15.853571428572355,1061.841314384895,0.8,7.0,0.2,3.0999999999981043,18.400000000000638,14,False,2025-06-30 15:15:00+00:00,1.1713546428571429,STOP_LOSS,-15.853571428572355,-17.553571428572354,-1175.7040008723884,-1.1072313583442097
POS_EURUSD_202507011100,EURUSD,1,2025-07-01 11:00:00+00:00,1.17842,1.1774857142857142,1.1806485714285713,11.24,9.342857142857763,1050.0842743761712,0.8,7.0,0.2,0.0,10.099999999999554,1,False,2025-07-01 11:00:00+00:00,1.1774857142857142,STOP_LOSS,-9.342857142857763,-11.042857142857763,-1241.1546544432586,-1.181957186417821
POS_EURUSD_202507290845,EURUSD,-1,2025-07-29 08:45:00+00:00,1.15846,1.1593053571428573,1.1567692857142857,12.27,8.453571428572726,1037.6727278317385,0.8,7.0,0.2,30.200000000000227,0.7999999999985796,4,False,2025-07-29 09:30:00+00:00,1.1567692857142857,TAKE_PROFIT,16.90714285714323,15.207142857143232,1866.6710919240834,1.7989015629470888
POS_EURUSD_202508060900,EURUSD,1,2025-08-06 09:00:00+00:00,1.15791,1.157165,1.1592799999999999,14.18,7.449999999999957,1056.3394387509793,0.8,7.0,0.2,9.500000000000064,7.999999999999119,6,False,2025-08-06 10:15:00+00:00,1.157165,STOP_LOSS,-7.449999999999957,-9.149999999999956,-1297.3833373522264,-1.228187919298231
POS_EURUSD_202509191045,EURUSD,-1,2025-09-19 10:45:00+00:00,1.17693,1.1782067857142857,1.1743464285714285,8.17,12.767857142856887,1043.365605377457,0.8,7.0,0.2,34.40000000000109,7.699999999999374,17,False,2025-09-19 14:45:00+00:00,1.1743464285714285,TAKE_PROFIT,25.83571428571574,24.13571428571574,1972.3258071578098,1.8903496502017467
POS_EURUSD_202511052030,EURUSD,-1,2025-11-05 20:30:00+00:00,1.14816,1.1492735714285713,1.1459628571428573,9.55,11.135714285712695,1063.0888634490352,0.8,7.0,0.2,2.900000000001235,11.299999999998533,12,False,2025-11-05 23:15:00+00:00,1.1492735714285713,STOP_LOSS,-11.135714285712695,-12.835714285712694,-1225.3820958604226,-1.152661962693176
